calltry,date,time,duration,lastprompt,UID,village,Treatment,month,date,year
1,8/24/2011,8/24/11 15:31,215,thankyou.wav,1031013,PIPLIYA (DHORA),2,8,24,11
1,8/24/2011,8/24/11 15:31,215,thankyou.wav,1031019,PIPLIYA (DHORA),1,8,24,11
1,8/24/2011,8/24/11 15:31,215,thankyou.wav,1031018,PIPLIYA (DHORA),2,8,24,11
1,8/24/2011,8/24/11 15:31,215,thankyou.wav,1031014,PIPLIYA (DHORA),2,8,24,11
1,8/24/2011,8/24/11 15:40,N/A,N/A,1031030,PIPLIYA (DHORA),1,8,24,11
1,8/24/2011,8/24/11 15:40,N/A,N/A,1032010,RAJAVAD,2,8,24,11
1,8/24/2011,8/24/11 15:40,215,thankyou.wav,1031028,PIPLIYA (DHORA),1,8,24,11
1,8/24/2011,8/24/11 15:40,N/A,N/A,1031033,PIPLIYA (DHORA),2,8,24,11
1,8/24/2011,8/24/11 15:41,214,thankyou.wav,1032009,RAJAVAD,2,8,24,11
1,8/24/2011,8/24/11 15:41,215,thankyou.wav,1032003,RAJAVAD,1,8,24,11
1,8/24/2011,8/24/11 15:41,3,welcome.wav,1032008,RAJAVAD,1,8,24,11
1,8/24/2011,8/24/11 15:41,215,thankyou.wav,1032004,RAJAVAD,1,8,24,11
1,8/24/2011,8/24/11 15:41,215,thankyou.wav,1032002,RAJAVAD,2,8,24,11
1,8/24/2011,8/24/11 15:41,29,08-24-2011_105411.mp3,1032006,RAJAVAD,2,8,24,11
1,8/24/2011,8/24/11 15:50,N/A,N/A,1032019,RAJAVAD,2,8,24,11
1,8/24/2011,8/24/11 15:51,213,thankyou.wav,1032027,RAJAVAD,1,8,24,11
1,8/24/2011,8/24/11 15:51,214,thankyou.wav,1032029,RAJAVAD,1,8,24,11
1,8/24/2011,8/24/11 15:51,22,08-24-2011_105411.mp3,1032018,RAJAVAD,1,8,24,11
1,8/24/2011,8/24/11 15:51,83,08-24-2011_105411.mp3,1032012,RAJAVAD,1,8,24,11
1,8/24/2011,8/24/11 15:51,215,thankyou.wav,1032023,RAJAVAD,1,8,24,11
1,8/24/2011,8/24/11 15:51,214,thankyou.wav,1032021,RAJAVAD,1,8,24,11
1,8/24/2011,8/24/11 15:51,215,thankyou.wav,1032031,RAJAVAD,2,8,24,11
1,8/24/2011,8/24/11 15:51,206,thankyou.wav,1032013,RAJAVAD,1,8,24,11
1,8/24/2011,8/24/11 15:51,215,thankyou.wav,1032011,RAJAVAD,2,8,24,11
1,8/24/2011,8/24/11 16:00,215,thankyou.wav,1032035,RAJAVAD,2,8,24,11
1,8/24/2011,8/24/11 16:00,N/A,N/A,1033001,SANGANI,1,8,24,11
1,8/24/2011,8/24/11 16:00,215,thankyou.wav,1032040,RAJAVAD,2,8,24,11
1,8/24/2011,8/24/11 16:00,207,thankyou.wav,1033004,SANGANI,2,8,24,11
1,8/24/2011,8/24/11 16:00,8,announcement.wav,1032032,RAJAVAD,2,8,24,11
1,8/24/2011,8/24/11 16:01,215,thankyou.wav,1033006,SANGANI,1,8,24,11
1,8/24/2011,8/24/11 16:01,214,thankyou.wav,1033003,SANGANI,1,8,24,11
1,8/24/2011,8/24/11 16:01,215,thankyou.wav,1033009,SANGANI,2,8,24,11
1,8/24/2011,8/24/11 16:01,13,announcement.wav,1033002,SANGANI,2,8,24,11
1,8/24/2011,8/24/11 16:01,215,thankyou.wav,1033007,SANGANI,1,8,24,11
1,8/24/2011,8/24/11 16:10,N/A,N/A,1033020,SANGANI,2,8,24,11
1,8/24/2011,8/24/11 16:10,N/A,N/A,1033023,SANGANI,2,8,24,11
1,8/24/2011,8/24/11 16:10,205,08-24-2011_105411.mp3,1033016,SANGANI,1,8,24,11
1,8/24/2011,8/24/11 16:10,214,thankyou.wav,1033011,SANGANI,2,8,24,11
1,8/24/2011,8/24/11 16:11,214,thankyou.wav,1033017,SANGANI,1,8,24,11
1,8/24/2011,8/24/11 16:11,1,welcome.wav,1033021,SANGANI,1,8,24,11
1,8/24/2011,8/24/11 16:11,214,thankyou.wav,1033012,SANGANI,1,8,24,11
1,8/24/2011,8/24/11 16:11,215,thankyou.wav,1033027,SANGANI,2,8,24,11
1,8/24/2011,8/24/11 16:11,215,thankyou.wav,1033013,SANGANI,2,8,24,11
1,8/24/2011,8/24/11 16:11,215,thankyou.wav,1033018,SANGANI,1,8,24,11
1,8/24/2011,8/24/11 16:20,5,"1314183028	9662176367	7930142000	1314183046	Prompt",1033029,SANGANI,1,8,24,11
1,8/24/2011,8/24/11 16:20,214,thankyou.wav,1033033,SANGANI,2,8,24,11
1,8/24/2011,8/24/11 16:20,206,thankyou.wav,1034005,SANOSARA,2,8,24,11
1,8/24/2011,8/24/11 16:20,206,08-24-2011_105411.mp3,1034001,SANOSARA,2,8,24,11
1,8/24/2011,8/24/11 16:20,215,thankyou.wav,1033034,SANGANI,2,8,24,11
1,8/24/2011,8/24/11 16:21,214,thankyou.wav,1034010,SANOSARA,2,8,24,11
1,8/24/2011,8/24/11 16:21,215,thankyou.wav,1034006,SANOSARA,2,8,24,11
1,8/24/2011,8/24/11 16:21,215,thankyou.wav,1034008,SANOSARA,1,8,24,11
1,8/24/2011,8/24/11 16:21,201,thankyou.wav,1034007,SANOSARA,2,8,24,11
1,8/24/2011,8/24/11 16:21,215,thankyou.wav,1034002,SANOSARA,1,8,24,11
1,8/24/2011,8/24/11 16:30,212,thankyou.wav,1034023,SANOSARA,1,8,24,11
1,8/24/2011,8/24/11 16:30,214,thankyou.wav,1034026,SANOSARA,2,8,24,11
1,8/24/2011,8/24/11 16:30,44,08-24-2011_105411.mp3,1034028,SANOSARA,1,8,24,11
1,8/24/2011,8/24/11 16:30,215,thankyou.wav,1034030,SANOSARA,2,8,24,11
1,8/24/2011,8/24/11 16:30,14,announcement.wav,1034022,SANOSARA,1,8,24,11
1,8/24/2011,8/24/11 16:30,N/A,N/A,1034029,SANOSARA,1,8,24,11
1,8/24/2011,8/24/11 16:30,8,announcement.wav,1034015,SANOSARA,2,8,24,11
1,8/24/2011,8/24/11 16:30,N/A,N/A,1034024,SANOSARA,2,8,24,11
1,8/24/2011,8/24/11 16:30,N/A,N/A,1034027,SANOSARA,1,8,24,11
1,8/24/2011,8/24/11 16:31,215,thankyou.wav,1034033,SANOSARA,1,8,24,11
1,8/24/2011,8/24/11 16:40,N/A,N/A,1037013,SURAI,1,8,24,11
1,8/24/2011,8/24/11 16:40,215,thankyou.wav,1037006,SURAI,2,8,24,11
1,8/24/2011,8/24/11 16:40,206,thankyou.wav,1034034,SANOSARA,2,8,24,11
1,8/24/2011,8/24/11 16:40,205,08-24-2011_105411.mp3,1037005,SURAI,2,8,24,11
1,8/24/2011,8/24/11 16:40,N/A,N/A,1034037,SANOSARA,1,8,24,11
1,8/24/2011,8/24/11 16:40,5,welcome.wav,1034038,SANOSARA,2,8,24,11
1,8/24/2011,8/24/11 16:40,N/A,N/A,1037008,SURAI,1,8,24,11
1,8/24/2011,8/24/11 16:40,N/A,N/A,1037012,SURAI,2,8,24,11
1,8/24/2011,8/24/11 16:40,215,thankyou.wav,1037003,SURAI,1,8,24,11
1,8/24/2011,8/24/11 16:41,206,thankyou.wav,1037011,SURAI,1,8,24,11
1,8/24/2011,8/24/11 16:50,N/A,N/A,1037017,SURAI,1,8,24,11
1,8/24/2011,8/24/11 16:50,N/A,N/A,1037015,SURAI,1,8,24,11
1,8/24/2011,8/24/11 16:50,61,08-24-2011_105411.mp3,1037022,SURAI,1,8,24,11
1,8/24/2011,8/24/11 16:50,N/A,N/A,1037033,SURAI,2,8,24,11
1,8/24/2011,8/24/11 16:50,207,thankyou.wav,1037016,SURAI,1,8,24,11
1,8/24/2011,8/24/11 16:50,N/A,N/A,1037030,SURAI,2,8,24,11
1,8/24/2011,8/24/11 16:50,N/A,N/A,1037034,SURAI,2,8,24,11
1,8/24/2011,8/24/11 16:50,213,thankyou.wav,1037023,SURAI,1,8,24,11
1,8/24/2011,8/24/11 16:51,215,thankyou.wav,1037032,SURAI,2,8,24,11
1,8/24/2011,8/24/11 17:00,214,thankyou.wav,1038007,TAJPAR,1,8,24,11
1,8/24/2011,8/24/11 17:00,166,08-24-2011_105411.mp3,1038003,TAJPAR,1,8,24,11
1,8/24/2011,8/24/11 17:00,N/A,N/A,1038009,TAJPAR,2,8,24,11
1,8/24/2011,8/24/11 17:00,215,thankyou.wav,1038001,TAJPAR,2,8,24,11
1,8/24/2011,8/24/11 17:00,20,08-24-2011_105411.mp3,1038011,TAJPAR,2,8,24,11
1,8/24/2011,8/24/11 17:00,215,thankyou.wav,1038010,TAJPAR,1,8,24,11
1,8/24/2011,8/24/11 17:00,215,thankyou.wav,1037038,SURAI,2,8,24,11
1,8/24/2011,8/24/11 17:00,215,thankyou.wav,1037036,SURAI,2,8,24,11
1,8/24/2011,8/24/11 17:00,133,08-24-2011_105411.mp3,1037035,SURAI,2,8,24,11
1,8/24/2011,8/24/11 17:10,215,thankyou.wav,1038013,TAJPAR,2,8,24,11
1,8/24/2011,8/24/11 17:10,N/A,N/A,1038015,TAJPAR,2,8,24,11
1,8/24/2011,8/24/11 17:10,N/A,N/A,1038019,TAJPAR,2,8,24,11
1,8/24/2011,8/24/11 17:10,223,thankyou.wav,1038023,TAJPAR,2,8,24,11
1,8/24/2011,8/24/11 17:10,215,thankyou.wav,1038016,TAJPAR,2,8,24,11
1,8/24/2011,8/24/11 17:10,N/A,N/A,1038025,TAJPAR,1,8,24,11
1,8/24/2011,8/24/11 17:10,N/A,N/A,1038014,TAJPAR,1,8,24,11
1,8/24/2011,8/24/11 17:10,207,thankyou.wav,1038017,TAJPAR,2,8,24,11
1,8/24/2011,8/24/11 17:10,215,thankyou.wav,1038024,TAJPAR,2,8,24,11
1,8/24/2011,8/24/11 17:11,215,thankyou.wav,1038026,TAJPAR,1,8,24,11
1,8/24/2011,8/24/11 17:20,N/A,N/A,1038028,TAJPAR,1,8,24,11
1,8/24/2011,8/24/11 17:20,5,"1314186612	9537438976	7930142000	1314186633	Prompt",1038027,TAJPAR,1,8,24,11
1,8/24/2011,8/24/11 17:20,215,thankyou.wav,1039008,TRAMBODA,2,8,24,11
1,8/24/2011,8/24/11 17:20,N/A,N/A,1038034,TAJPAR,1,8,24,11
1,8/24/2011,8/24/11 17:20,N/A,N/A,1039004,TRAMBODA,2,8,24,11
1,8/24/2011,8/24/11 17:20,N/A,N/A,1039006,TRAMBODA,1,8,24,11
1,8/24/2011,8/24/11 17:20,N/A,N/A,1039001,TRAMBODA,1,8,24,11
1,8/24/2011,8/24/11 17:20,214,thankyou.wav,1038033,TAJPAR,1,8,24,11
1,8/24/2011,8/24/11 17:20,56,08-24-2011_105411.mp3,1039005,TRAMBODA,2,8,24,11
1,8/24/2011,8/24/11 17:20,215,thankyou.wav,1039002,TRAMBODA,1,8,24,11
1,8/24/2011,8/24/11 17:30,N/A,N/A,1039009,TRAMBODA,2,8,24,11
1,8/24/2011,8/24/11 17:30,215,thankyou.wav,1039018,TRAMBODA,2,8,24,11
1,8/24/2011,8/24/11 17:30,214,thankyou.wav,1039012,TRAMBODA,2,8,24,11
1,8/24/2011,8/24/11 17:30,215,thankyou.wav,1039010,TRAMBODA,1,8,24,11
1,8/24/2011,8/24/11 17:30,215,thankyou.wav,1039011,TRAMBODA,2,8,24,11
1,8/24/2011,8/24/11 17:30,N/A,N/A,1039016,TRAMBODA,2,8,24,11
1,8/24/2011,8/24/11 17:30,215,thankyou.wav,1039017,TRAMBODA,1,8,24,11
1,8/24/2011,8/24/11 17:30,214,thankyou.wav,1039021,TRAMBODA,2,8,24,11
1,8/24/2011,8/24/11 17:30,215,thankyou.wav,1039013,TRAMBODA,1,8,24,11
1,8/24/2011,8/24/11 17:40,214,thankyou.wav,1039032,TRAMBODA,1,8,24,11
1,8/24/2011,8/24/11 17:40,215,thankyou.wav,1039027,TRAMBODA,2,8,24,11
1,8/24/2011,8/24/11 17:40,160,08-24-2011_105411.mp3,2003005,BHADUKA,2,8,24,11
1,8/24/2011,8/24/11 17:40,215,thankyou.wav,1039023,TRAMBODA,1,8,24,11
1,8/24/2011,8/24/11 17:40,215,thankyou.wav,2003007,BHADUKA,1,8,24,11
1,8/24/2011,8/24/11 17:40,215,thankyou.wav,1039034,TRAMBODA,1,8,24,11
1,8/24/2011,8/24/11 17:40,N/A,N/A,2003009,BHADUKA,2,8,24,11
1,8/24/2011,8/24/11 17:40,4,welcome.wav,2003003,BHADUKA,1,8,24,11
1,8/24/2011,8/24/11 17:40,N/A,N/A,2003008,BHADUKA,2,8,24,11
1,8/24/2011,8/24/11 17:40,9,announcement.wav,2003002,BHADUKA,2,8,24,11
1,8/24/2011,8/24/11 17:50,215,thankyou.wav,2003032,BHADUKA,1,8,24,11
1,8/24/2011,8/24/11 17:50,119,08-24-2011_105411.mp3,2003030,BHADUKA,2,8,24,11
1,8/24/2011,8/24/11 17:50,4,welcome.wav,2003021,BHADUKA,1,8,24,11
1,8/24/2011,8/24/11 17:50,22,08-24-2011_105411.mp3,2003017,BHADUKA,2,8,24,11
1,8/24/2011,8/24/11 17:50,213,thankyou.wav,2003031,BHADUKA,1,8,24,11
1,8/24/2011,8/24/11 17:50,214,thankyou.wav,2003018,BHADUKA,2,8,24,11
1,8/24/2011,8/24/11 17:50,17,08-24-2011_105411.mp3,2003015,BHADUKA,1,8,24,11
1,8/24/2011,8/24/11 17:50,215,thankyou.wav,2003012,BHADUKA,2,8,24,11
1,8/24/2011,8/24/11 17:50,207,thankyou.wav,2003027,BHADUKA,1,8,24,11
1,8/24/2011,8/24/11 17:50,213,thankyou.wav,2003029,BHADUKA,1,8,24,11
1,8/24/2011,8/24/11 18:00,5,welcome.wav,2007001,DHAJALA,1,8,24,11
1,8/24/2011,8/24/11 18:00,4,welcome.wav,2007009,DHAJALA,2,8,24,11
1,8/24/2011,8/24/11 18:00,76,08-24-2011_105411.mp3,2007010,DHAJALA,2,8,24,11
1,8/24/2011,8/24/11 18:00,N/A,N/A,2003040,BHADUKA,1,8,24,11
1,8/24/2011,8/24/11 18:00,214,thankyou.wav,2003038,BHADUKA,2,8,24,11
1,8/24/2011,8/24/11 18:00,215,thankyou.wav,2003036,BHADUKA,1,8,24,11
1,8/24/2011,8/24/11 18:00,213,thankyou.wav,2003034,BHADUKA,2,8,24,11
1,8/24/2011,8/24/11 18:01,38,08-24-2011_105411.mp3,2007002,DHAJALA,1,8,24,11
1,8/24/2011,8/24/11 18:01,215,thankyou.wav,2007011,DHAJALA,2,8,24,11
1,8/24/2011,8/24/11 18:10,63,08-24-2011_105411.mp3,2007020,DHAJALA,1,8,24,11
1,8/24/2011,8/24/11 18:10,214,thankyou.wav,2007018,DHAJALA,1,8,24,11
1,8/24/2011,8/24/11 18:10,215,thankyou.wav,2007021,DHAJALA,1,8,24,11
1,8/24/2011,8/24/11 18:10,215,thankyou.wav,2007019,DHAJALA,2,8,24,11
1,8/24/2011,8/24/11 18:10,N/A,N/A,2007015,DHAJALA,2,8,24,11
1,8/24/2011,8/24/11 18:10,170,08-24-2011_105411.mp3,2007016,DHAJALA,2,8,24,11
1,8/24/2011,8/24/11 18:10,215,thankyou.wav,2007013,DHAJALA,1,8,24,11
1,8/24/2011,8/24/11 18:10,206,thankyou.wav,2007017,DHAJALA,1,8,24,11
1,8/24/2011,8/24/11 18:11,214,thankyou.wav,2007022,DHAJALA,1,8,24,11
1,8/24/2011,8/24/11 18:20,215,thankyou.wav,2007040,DHAJALA,2,8,24,11
1,8/24/2011,8/24/11 18:20,N/A,N/A,2008007,DHAMRASLA,2,8,24,11
1,8/24/2011,8/24/11 18:20,202,08-24-2011_105411.mp3,2008006,DHAMRASLA,1,8,24,11
1,8/24/2011,8/24/11 18:20,215,thankyou.wav,2008003,DHAMRASLA,2,8,24,11
1,8/24/2011,8/24/11 18:20,213,thankyou.wav,2007034,DHAJALA,2,8,24,11
1,8/24/2011,8/24/11 18:20,214,thankyou.wav,2007032,DHAJALA,2,8,24,11
1,8/24/2011,8/24/11 18:20,215,thankyou.wav,2008005,DHAMRASLA,1,8,24,11
1,8/24/2011,8/24/11 18:20,N/A,N/A,2007036,DHAJALA,1,8,24,11
1,8/24/2011,8/24/11 18:20,215,thankyou.wav,2007024,DHAJALA,1,8,24,11
1,8/24/2011,8/24/11 18:20,215,thankyou.wav,2008004,DHAMRASLA,2,8,24,11
1,8/24/2011,8/24/11 18:30,214,thankyou.wav,2008014,DHAMRASLA,2,8,24,11
1,8/24/2011,8/24/11 18:30,215,thankyou.wav,2008021,DHAMRASLA,1,8,24,11
1,8/24/2011,8/24/11 18:30,215,thankyou.wav,2008018,DHAMRASLA,1,8,24,11
1,8/24/2011,8/24/11 18:30,N/A,N/A,2008008,DHAMRASLA,2,8,24,11
1,8/24/2011,8/24/11 18:30,215,thankyou.wav,2008013,DHAMRASLA,2,8,24,11
1,8/24/2011,8/24/11 18:30,N/A,N/A,2008019,DHAMRASLA,2,8,24,11
1,8/24/2011,8/24/11 18:30,207,thankyou.wav,2008010,DHAMRASLA,1,8,24,11
1,8/24/2011,8/24/11 18:30,206,thankyou.wav,2008012,DHAMRASLA,1,8,24,11
1,8/24/2011,8/24/11 18:30,4,welcome.wav,2008009,DHAMRASLA,1,8,24,11
1,8/24/2011,8/24/11 18:30,215,thankyou.wav,2008024,DHAMRASLA,2,8,24,11
1,8/24/2011,8/24/11 18:40,N/A,N/A,2009005,DHANDHALPUR,1,8,24,11
1,8/24/2011,8/24/11 18:40,215,thankyou.wav,2008027,DHAMRASLA,2,8,24,11
1,8/24/2011,8/24/11 18:40,N/A,N/A,2008040,DHAMRASLA,1,8,24,11
1,8/24/2011,8/24/11 18:40,104,08-24-2011_105411.mp3,2008030,DHAMRASLA,2,8,24,11
1,8/24/2011,8/24/11 18:40,215,thankyou.wav,2008031,DHAMRASLA,1,8,24,11
1,8/24/2011,8/24/11 18:40,6,"1314191434	9712160130	7930142000	1314191450	Prompt",2009004,DHANDHALPUR,2,8,24,11
1,8/24/2011,8/24/11 18:40,215,thankyou.wav,2009002,DHANDHALPUR,1,8,24,11
1,8/24/2011,8/24/11 18:40,215,thankyou.wav,2009001,DHANDHALPUR,2,8,24,11
1,8/24/2011,8/24/11 18:40,N/A,N/A,2008033,DHAMRASLA,1,8,24,11
1,8/24/2011,8/24/11 18:41,64,08-24-2011_105411.mp3,2009007,DHANDHALPUR,1,8,24,11
1,8/24/2011,8/24/11 18:50,36,08-24-2011_105411.mp3,2009010,DHANDHALPUR,2,8,24,11
1,8/24/2011,8/24/11 18:50,36,08-24-2011_105411.mp3,2009010,DHANDHALPUR,2,8,24,11
1,8/24/2011,8/24/11 18:50,N/A,N/A,2009020,DHANDHALPUR,2,8,24,11
1,8/24/2011,8/24/11 18:50,111,08-24-2011_105411.mp3,2009017,DHANDHALPUR,2,8,24,11
1,8/24/2011,8/24/11 18:50,6,welcome.wav,2009011,DHANDHALPUR,1,8,24,11
1,8/24/2011,8/24/11 18:50,215,thankyou.wav,2009022,DHANDHALPUR,2,8,24,11
1,8/24/2011,8/24/11 18:50,206,thankyou.wav,2009009,DHANDHALPUR,1,8,24,11
1,8/24/2011,8/24/11 18:50,N/A,N/A,2009023,DHANDHALPUR,2,8,24,11
1,8/24/2011,8/24/11 18:50,9,announcement.wav,2009012,DHANDHALPUR,1,8,24,11
1,8/24/2011,8/24/11 18:50,206,thankyou.wav,2009014,DHANDHALPUR,2,8,24,11
1,8/24/2011,8/24/11 19:00,214,thankyou.wav,2009039,DHANDHALPUR,1,8,24,11
1,8/24/2011,8/24/11 19:00,N/A,N/A,2009040,DHANDHALPUR,1,8,24,11
1,8/24/2011,8/24/11 19:00,215,thankyou.wav,2012003,KARADI,1,8,24,11
1,8/24/2011,8/24/11 19:00,214,thankyou.wav,2009024,DHANDHALPUR,1,8,24,11
1,8/24/2011,8/24/11 19:00,214,thankyou.wav,2012007,KARADI,1,8,24,11
1,8/24/2011,8/24/11 19:00,65,08-24-2011_105411.mp3,2012006,KARADI,2,8,24,11
1,8/24/2011,8/24/11 19:00,N/A,N/A,2009026,DHANDHALPUR,1,8,24,11
1,8/24/2011,8/24/11 19:00,215,thankyou.wav,2012001,KARADI,2,8,24,11
1,8/24/2011,8/24/11 19:00,6,"1314192620	9978123851	7930142000	1314192639	Prompt",2009025,DHANDHALPUR,2,8,24,11
1,8/24/2011,8/24/11 19:01,5,welcome.wav,2012005,KARADI,2,8,24,11
1,8/24/2011,8/24/11 19:10,4,welcome.wav,2012010,KARADI,2,8,24,11
1,8/24/2011,8/24/11 19:10,214,thankyou.wav,2012021,KARADI,2,8,24,11
1,8/24/2011,8/24/11 19:10,N/A,N/A,2012011,KARADI,2,8,24,11
1,8/24/2011,8/24/11 19:10,188,08-24-2011_105411.mp3,2012012,KARADI,2,8,24,11
1,8/24/2011,8/24/11 19:10,213,thankyou.wav,2012018,KARADI,1,8,24,11
1,8/24/2011,8/24/11 19:10,35,08-24-2011_105411.mp3,2012014,KARADI,2,8,24,11
1,8/24/2011,8/24/11 19:10,207,thankyou.wav,2012024,KARADI,1,8,24,11
1,8/24/2011,8/24/11 19:10,77,08-24-2011_105411.mp3,2012020,KARADI,1,8,24,11
1,8/24/2011,8/24/11 19:10,3,welcome.wav,2012017,KARADI,1,8,24,11
1,8/24/2011,8/24/11 19:10,7,"1314193214	9974922816	7930142000	1314193243	Prompt",2012015,KARADI,2,8,24,11
1,8/24/2011,8/24/11 19:20,214,thankyou.wav,2013008,KASHIPURA,1,8,24,11
1,8/24/2011,8/24/11 19:20,215,thankyou.wav,2013009,KASHIPURA,2,8,24,11
1,8/24/2011,8/24/11 19:20,39,"1314193810	8980921619	7930142000	1314193867	Abort call",2012032,KARADI,1,8,24,11
1,8/24/2011,8/24/11 19:20,N/A,N/A,2013004,KASHIPURA,1,8,24,11
1,8/24/2011,8/24/11 19:20,2,welcome.wav,2012025,KARADI,1,8,24,11
1,8/24/2011,8/24/11 19:20,8,announcement.wav,2012029,KARADI,1,8,24,11
1,8/24/2011,8/24/11 19:20,160,08-24-2011_105411.mp3,2013002,KASHIPURA,2,8,24,11
1,8/24/2011,8/24/11 19:20,4,welcome.wav,2012037,KARADI,1,8,24,11
1,8/24/2011,8/24/11 19:20,N/A,N/A,2012040,KARADI,1,8,24,11
1,8/24/2011,8/24/11 19:21,215,thankyou.wav,2013007,KASHIPURA,2,8,24,11
1,8/24/2011,8/24/11 19:30,215,thankyou.wav,2013014,KASHIPURA,2,8,24,11
1,8/24/2011,8/24/11 19:30,33,08-24-2011_105411.mp3,2013021,KASHIPURA,2,8,24,11
1,8/24/2011,8/24/11 19:30,17,08-24-2011_105411.mp3,2013020,KASHIPURA,2,8,24,11
1,8/24/2011,8/24/11 19:30,38,08-24-2011_105411.mp3,2013026,KASHIPURA,1,8,24,11
1,8/24/2011,8/24/11 19:30,N/A,N/A,2013017,KASHIPURA,1,8,24,11
1,8/24/2011,8/24/11 19:30,214,thankyou.wav,2013012,KASHIPURA,2,8,24,11
1,8/24/2011,8/24/11 19:30,112,08-24-2011_105411.mp3,2013022,KASHIPURA,1,8,24,11
1,8/24/2011,8/24/11 19:30,204,08-24-2011_105411.mp3,2013024,KASHIPURA,1,8,24,11
1,8/24/2011,8/24/11 19:30,24,08-24-2011_105411.mp3,2013030,KASHIPURA,2,8,24,11
1,8/24/2011,8/24/11 19:30,215,thankyou.wav,2013029,KASHIPURA,1,8,24,11
1,8/24/2011,8/24/11 19:40,N/A,N/A,2013041,KASHIPURA,1,8,24,11
1,8/24/2011,8/24/11 19:40,N/A,N/A,2014005,KASWALI,2,8,24,11
1,8/24/2011,8/24/11 19:40,215,thankyou.wav,2013040,KASHIPURA,2,8,24,11
1,8/24/2011,8/24/11 19:40,N/A,N/A,2014006,KASWALI,2,8,24,11
1,8/24/2011,8/24/11 19:40,214,thankyou.wav,2014010,KASWALI,1,8,24,11
1,8/24/2011,8/24/11 19:40,215,thankyou.wav,2013042,KASHIPURA,2,8,24,11
1,8/24/2011,8/24/11 19:40,215,thankyou.wav,2013034,KASHIPURA,2,8,24,11
1,8/24/2011,8/24/11 19:40,N/A,N/A,2013031,KASHIPURA,1,8,24,11
1,8/24/2011,8/24/11 19:40,212,thankyou.wav,2014003,KASWALI,1,8,24,11
1,8/24/2011,8/24/11 19:40,N/A,N/A,2014011,KASWALI,2,8,24,11
1,8/24/2011,8/24/11 19:50,60,08-24-2011_105411.mp3,2014020,KASWALI,2,8,24,11
1,8/24/2011,8/24/11 19:50,N/A,N/A,2014022,KASWALI,2,8,24,11
1,8/24/2011,8/24/11 19:50,214,thankyou.wav,2014026,KASWALI,1,8,24,11
1,8/24/2011,8/24/11 19:50,N/A,N/A,2014014,KASWALI,2,8,24,11
1,8/24/2011,8/24/11 19:50,24,thankyou.wav,2014018,KASWALI,1,8,24,11
1,8/24/2011,8/24/11 19:50,N/A,N/A,2014012,KASWALI,1,8,24,11
1,8/24/2011,8/24/11 19:50,2,welcome.wav,2014017,KASWALI,2,8,24,11
1,8/24/2011,8/24/11 19:50,215,thankyou.wav,2014015,KASWALI,1,8,24,11
1,8/24/2011,8/24/11 19:50,N/A,N/A,2014016,KASWALI,2,8,24,11
1,8/24/2011,8/24/11 19:50,29,08-24-2011_105411.mp3,2014013,KASWALI,1,8,24,11
1,8/24/2011,8/24/11 20:00,215,thankyou.wav,2014030,KASWALI,1,8,24,11
1,8/24/2011,8/24/11 20:00,215,thankyou.wav,2015001,KESHARPAR,2,8,24,11
1,8/24/2011,8/24/11 20:00,214,thankyou.wav,2015006,KESHARPAR,1,8,24,11
1,8/24/2011,8/24/11 20:00,N/A,N/A,2014037,KASWALI,1,8,24,11
1,8/24/2011,8/24/11 20:00,215,thankyou.wav,2015007,KESHARPAR,1,8,24,11
1,8/24/2011,8/24/11 20:00,16,08-24-2011_105411.mp3,2014036,KASWALI,1,8,24,11
1,8/24/2011,8/24/11 20:00,6,"1314196219	9879027383	7930142000	1314196242	Prompt",2015003,KESHARPAR,2,8,24,11
1,8/24/2011,8/24/11 20:00,N/A,N/A,2014039,KASWALI,2,8,24,11
1,8/24/2011,8/24/11 20:00,215,thankyou.wav,2015004,KESHARPAR,1,8,24,11
1,8/24/2011,8/24/11 20:00,N/A,N/A,2014027,KASWALI,2,8,24,11
1,8/25/2011,8/25/11 11:00,N/A,N/A,2015024,KESHARPAR,2,8,25,11
1,8/25/2011,8/25/11 11:00,N/A,N/A,2015026,KESHARPAR,2,8,25,11
1,8/25/2011,8/25/11 11:00,N/A,N/A,2015022,KESHARPAR,1,8,25,11
1,8/25/2011,8/25/11 11:00,N/A,N/A,2015016,KESHARPAR,2,8,25,11
1,8/25/2011,8/25/11 11:00,N/A,N/A,2015011,KESHARPAR,1,8,25,11
1,8/25/2011,8/25/11 11:00,N/A,N/A,2015025,KESHARPAR,1,8,25,11
1,8/25/2011,8/25/11 11:00,N/A,N/A,2015029,KESHARPAR,2,8,25,11
1,8/25/2011,8/25/11 11:00,N/A,N/A,2015010,KESHARPAR,1,8,25,11
1,8/25/2011,8/25/11 11:00,N/A,N/A,2015012,KESHARPAR,2,8,25,11
1,8/25/2011,8/25/11 11:00,N/A,N/A,2015021,KESHARPAR,2,8,25,11
1,8/25/2011,8/25/11 11:10,N/A,N/A,2015030,KESHARPAR,1,8,25,11
1,8/25/2011,8/25/11 11:10,N/A,N/A,2017003,KHINTALA,2,8,25,11
1,8/25/2011,8/25/11 11:10,N/A,N/A,2017006,KHINTALA,2,8,25,11
1,8/25/2011,8/25/11 11:10,N/A,N/A,2017009,KHINTALA,1,8,25,11
1,8/25/2011,8/25/11 11:10,N/A,N/A,2015033,KESHARPAR,2,8,25,11
